2673,461720663,49.5,Alfani Spectrum Vic Stripe Slim Tie,20,Alfani,http://bim.shopstyle.com/pim/88/67/8867a2d3f08081b3dab65e1194bfae5c_best.jpg,"Discover stripes to align with any suit; this Alfani Spectrum tie comes in an array of sharp shades. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Alfani Spectrum stripe silk tie</li> <li>Slim design</li> <li>3"" wide</li> </ul>",Macy's,_striped,_silk,False
2684,463802878,49.5,Bar III Steamboat Striped Slim Tie,0,,http://bim.shopstyle.com/pim/e6/99/e6999795d47a78eb5b08dfb2f1626bb5_best.jpg,"A contemporary classic: This tie from Bar III features bold repp stripes and a slim profile. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Bar III men's tie</li> <li>Striped detailing</li> <li>Width 2 3/4""</li> </ul>",Macy's,_striped,unknown,False
4167,430788174,49.5,John W. Nordstrom® Woven Silk Bow Tie,1386,John W. Nordstrom,http://bim.shopstyle.com/pim/2f/96/2f96e9267a3b6c0c6c1688a461704c0a_best.jpg,"Textured stripes style a handsome bow tie crafted from silk in the USA. <ul> <li>2 1/2"" bow width.</li> <li>Untied; adjustable.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By John W. Nordstrom; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_striped,_silk,False
4175,457596529,49.5,Nordstrom Woven Silk Tie,427,Nordstrom,http://bim.shopstyle.com/pim/27/63/276308bfc47fa36eabbc6b4fa922a534_best.jpg,"Textured stripes dash across a smart silk tie. <ul> <li>3 1/2"" width; 63 1/2"" x-long length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_striped,_silk,False
4208,457808697,49.5,Nordstrom Woven Silk Tie,427,Nordstrom,http://bim.shopstyle.com/pim/aa/5e/aa5ef77566c060552c85f96f5c6489a0_best.jpg,"Clean-cut stripes pattern a textured tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_striped,_silk,False
4220,464604036,49.5,Nordstrom Woven Silk Tie,427,Nordstrom,http://bim.shopstyle.com/pim/c4/10/c410726270c3daeccde03d3ddb297af0_best.jpg,"Sleek, modern stripes pattern a handsome tie cut from pure silk. <ul> <li>3 1/4"" regular width; 3 1/2"" x-long width.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_striped,_silk,False
4229,454822699,49.5,Michael Kors Woven Silk Tie,391,Michael Kors,http://bim.shopstyle.com/pim/2f/c4/2fc469096e520402be80050211463d51_best.jpg,"Textured stripes detail a handsome tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Michael Kors; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_striped,_silk,False
4243,439652082,49.5,Calibrate Woven Silk Tie,0,,http://bim.shopstyle.com/pim/ad/53/ad53364ca779ae58adf46a8b75bb0c76_best.jpg,"Textured stripes slant across a modern tie cut from pure silk. <ul> <li>3"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Calibrate; imported.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_striped,_silk,False
4254,457516755,49.5,Nordstrom Woven Silk Tie,427,Nordstrom,http://bim.shopstyle.com/pim/d3/33/d33309ce939e13ff795666556467c54d_best.jpg,"Smart stripes angle across a handsome tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_striped,_silk,False
4257,459383256,49.5,Nordstrom Woven Silk Tie,427,Nordstrom,http://bim.shopstyle.com/pim/36/86/3686b3837dd2bf1ed1e0d53c17fbb79c_best.jpg,"Sharp stripes define a herringbone tie cut from pure silk. <ul> <li>3 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_striped,_silk,False
4273,437340579,49.5,Michael Kors Woven Silk Tie (X-Long),391,Michael Kors,http://bim.shopstyle.com/pim/63/17/6317c15375b29379f6630ad3995014ee_best.jpg,"Handsome stripes line a fine tie cut from pure silk. <ul> <li>3 3/4"" width; 63 1/2"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Michael Kors; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_striped,_silk,False
4316,464668404,49.5,Michael Kors Woven Silk Tie,391,Michael Kors,http://bim.shopstyle.com/pim/03/6e/036e77e95772ca7b9b57d3cc11e643ce_best.jpg,"Sleek stripes touch up a well-textured tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Michael Kors; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_striped,_silk,False
4322,451148721,49.5,Calibrate Woven Silk Tie,0,,http://bim.shopstyle.com/pim/18/e9/18e9446b709386a16be5e9ae054254f7_best.jpg,"Clean-cut stripes detail a fine tie shaped from pure silk. <ul> <li>2 1/2"" width; 57"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Calibrate; imported.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_striped,_silk,False
